from_station,to_station,time_slot,departure_time,arrival_time,duration_min,num_sections,primary_category,line_name,intermediate_stops,stops_per_10min,has_transfer,transfer_station,transfer_wait_min,comfort_score,workability_class
Genève-Champel,Genève-Eaux-Vives,20:00,2026-03-03T20:13:00+0100,2026-03-03T20:16:00+0100,3.0,1,R,023174,0,0.0,False,,0,1,NOT_WORKABLE
Genève-Champel,Genève-Eaux-Vives,20:00,2026-03-03T20:28:00+0100,2026-03-03T20:31:00+0100,3.0,1,R,023274,0,0.0,False,,0,1,NOT_WORKABLE
Genève-Champel,Genève-Eaux-Vives,20:00,2026-03-03T20:36:00+0100,2026-03-03T20:38:00+0100,2.0,1,RE,018478,0,0.0,False,,0,2,NOT_WORKABLE
Genève-Champel,Genève-Eaux-Vives,20:00,2026-03-03T20:43:00+0100,2026-03-03T20:46:00+0100,3.0,1,R,023176,0,0.0,False,,0,1,NOT_WORKABLE
Genève-Champel,Genève-Eaux-Vives,20:00,2026-03-03T20:58:00+0100,2026-03-03T21:01:00+0100,3.0,1,R,023440,0,0.0,False,,0,1,NOT_WORKABLE
Genève-Eaux-Vives,Lancy-Bachet,08:00,2026-03-03T08:04:00+0100,2026-03-03T08:10:00+0100,6.0,1,R,023531,1,1.67,False,,0,1,NOT_WORKABLE
Genève-Eaux-Vives,Lancy-Bachet,08:00,2026-03-03T08:13:00+0100,2026-03-03T08:19:00+0100,6.0,1,R,023357,1,1.67,False,,0,1,NOT_WORKABLE
Genève-Eaux-Vives,Lancy-Bachet,08:00,2026-03-03T08:21:00+0100,2026-03-03T08:27:00+0100,6.0,1,RE,018463,1,1.67,False,,0,2,NOT_WORKABLE
Genève-Eaux-Vives,Lancy-Bachet,08:00,2026-03-03T08:28:00+0100,2026-03-03T08:34:00+0100,6.0,1,R,023227,1,1.67,False,,0,1,NOT_WORKABLE
Genève-Eaux-Vives,Lancy-Bachet,08:00,2026-03-03T08:43:00+0100,2026-03-03T08:49:00+0100,6.0,1,R,023379,1,1.67,False,,0,1,NOT_WORKABLE
Genève-Eaux-Vives,Lancy-Bachet,08:00,2026-03-03T08:51:00+0100,2026-03-03T08:57:00+0100,6.0,1,RE,018411,1,1.67,False,,0,2,NOT_WORKABLE
Genève-Eaux-Vives,Lancy-Bachet,12:00,2026-03-03T12:13:00+0100,2026-03-03T12:19:00+0100,6.0,1,R,023143,1,1.67,False,,0,1,NOT_WORKABLE
Genève-Eaux-Vives,Lancy-Bachet,12:00,2026-03-03T12:21:00+0100,2026-03-03T12:27:00+0100,6.0,1,RE,018471,1,1.67,False,,0,2,NOT_WORKABLE
Genève-Eaux-Vives,Lancy-Bachet,12:00,2026-03-03T12:28:00+0100,2026-03-03T12:34:00+0100,6.0,1,R,023243,1,1.67,False,,0,1,NOT_WORKABLE
Genève-Eaux-Vives,Lancy-Bachet,12:00,2026-03-03T12:43:00+0100,2026-03-03T12:49:00+0100,6.0,1,R,023145,1,1.67,False,,0,1,NOT_WORKABLE
Genève-Eaux-Vives,Lancy-Bachet,12:00,2026-03-03T12:51:00+0100,2026-03-03T12:57:00+0100,6.0,1,RE,018419,1,1.67,False,,0,2,NOT_WORKABLE
Genève-Eaux-Vives,Lancy-Bachet,12:00,2026-03-03T12:58:00+0100,2026-03-03T13:04:00+0100,6.0,1,R,023423,1,1.67,False,,0,1,NOT_WORKABLE
Genève-Sécheron,Versoix,08:00,2026-03-03T08:03:00+0100,2026-03-03T08:17:00+0100,14.0,1,R,023377,4,2.86,False,,0,1,MARGINAL
Genève-Sécheron,Versoix,08:00,2026-03-03T08:18:00+0100,2026-03-03T08:32:00+0100,14.0,1,R,023413,4,2.86,False,,0,1,MARGINAL
Genève-Sécheron,Versoix,08:00,2026-03-03T08:33:00+0100,2026-03-03T08:47:00+0100,14.0,1,R,023357,4,2.86,False,,0,1,MARGINAL
Genève-Sécheron,Versoix,08:00,2026-03-03T08:48:00+0100,2026-03-03T09:02:00+0100,14.0,1,R,023227,4,2.86,False,,0,1,MARGINAL
Genève-Sécheron,Versoix,08:00,2026-03-03T09:03:00+0100,2026-03-03T09:17:00+0100,14.0,1,R,023379,4,2.86,False,,0,1,MARGINAL
Genève-Sécheron,Versoix,08:00,2026-03-03T09:18:00+0100,2026-03-03T09:32:00+0100,14.0,1,R,023415,4,2.86,False,,0,1,MARGINAL
Genève-Sécheron,Versoix,12:00,2026-03-03T12:03:00+0100,2026-03-03T12:17:00+0100,14.0,1,R,023141,4,2.86,False,,0,1,MARGINAL
Genève-Sécheron,Versoix,12:00,2026-03-03T12:18:00+0100,2026-03-03T12:32:00+0100,14.0,1,R,023421,4,2.86,False,,0,1,MARGINAL
Genève-Sécheron,Versoix,12:00,2026-03-03T12:33:00+0100,2026-03-03T12:47:00+0100,14.0,1,R,023143,4,2.86,False,,0,1,MARGINAL
Genève-Sécheron,Versoix,12:00,2026-03-03T12:48:00+0100,2026-03-03T13:02:00+0100,14.0,1,R,023243,4,2.86,False,,0,1,MARGINAL
Genève-Sécheron,Versoix,12:00,2026-03-03T13:03:00+0100,2026-03-03T13:17:00+0100,14.0,1,R,023145,4,2.86,False,,0,1,MARGINAL
Genève-Sécheron,Versoix,12:00,2026-03-03T13:18:00+0100,2026-03-03T13:32:00+0100,14.0,1,R,023423,4,2.86,False,,0,1,MARGINAL
Genève-Sécheron,Versoix,20:00,2026-03-03T20:03:00+0100,2026-03-03T20:17:00+0100,14.0,1,R,023173,4,2.86,False,,0,1,MARGINAL
Genève-Sécheron,Versoix,20:00,2026-03-03T20:18:00+0100,2026-03-03T20:32:00+0100,14.0,1,R,023437,4,2.86,False,,0,1,MARGINAL
Genève-Sécheron,Versoix,20:00,2026-03-03T20:33:00+0100,2026-03-03T20:47:00+0100,14.0,1,R,023369,4,2.86,False,,0,1,MARGINAL
Genève-Sécheron,Versoix,20:00,2026-03-03T20:48:00+0100,2026-03-03T21:02:00+0100,14.0,1,R,023275,4,2.86,False,,0,1,MARGINAL
Genève-Sécheron,Versoix,20:00,2026-03-03T21:03:00+0100,2026-03-03T21:17:00+0100,14.0,1,R,023177,4,2.86,False,,0,1,MARGINAL
Genève-Sécheron,Versoix,20:00,2026-03-03T21:18:00+0100,2026-03-03T21:32:00+0100,14.0,1,R,023439,4,2.86,False,,0,1,MARGINAL
Gland,Rolle,08:00,2026-03-03T08:03:00+0100,2026-03-03T08:09:00+0100,6.0,1,RE,003565,0,0.0,False,,0,2,NOT_WORKABLE
Gland,Rolle,08:00,2026-03-03T08:29:00+0100,2026-03-03T08:34:00+0100,5.0,1,RE,018409,0,0.0,False,,0,2,NOT_WORKABLE
Gland,Rolle,08:00,2026-03-03T08:32:00+0100,2026-03-03T08:59:00+0100,27.0,1,B,083518,15,5.56,False,,0,1,MARGINAL
Gland,Rolle,08:00,2026-03-03T08:59:00+0100,2026-03-03T09:04:00+0100,5.0,1,RE,018463,0,0.0,False,,0,2,NOT_WORKABLE
Gland,Rolle,08:00,2026-03-03T09:29:00+0100,2026-03-03T09:34:00+0100,5.0,1,RE,018411,0,0.0,False,,0,2,NOT_WORKABLE
Gland,Rolle,08:00,2026-03-03T09:32:00+0100,2026-03-03T09:59:00+0100,27.0,1,B,083522,15,5.56,False,,0,1,MARGINAL
Gland,Rolle,12:00,2026-03-03T12:29:00+0100,2026-03-03T12:34:00+0100,5.0,1,RE,018417,0,0.0,False,,0,2,NOT_WORKABLE
Gland,Rolle,12:00,2026-03-03T12:59:00+0100,2026-03-03T13:04:00+0100,5.0,1,RE,018471,0,0.0,False,,0,2,NOT_WORKABLE
Gland,Rolle,12:00,2026-03-03T13:02:00+0100,2026-03-03T13:29:00+0100,27.0,1,B,083532,15,5.56,False,,0,1,MARGINAL
Gland,Rolle,12:00,2026-03-03T13:29:00+0100,2026-03-03T13:34:00+0100,5.0,1,RE,018419,0,0.0,False,,0,2,NOT_WORKABLE
Gland,Rolle,12:00,2026-03-03T13:59:00+0100,2026-03-03T14:04:00+0100,5.0,1,RE,018473,0,0.0,False,,0,2,NOT_WORKABLE
Gland,Rolle,12:00,2026-03-03T14:02:00+0100,2026-03-03T14:29:00+0100,27.0,1,B,083542,15,5.56,False,,0,1,MARGINAL
Gland,Rolle,20:00,2026-03-03T20:29:00+0100,2026-03-03T20:34:00+0100,5.0,1,RE,018433,0,0.0,False,,0,2,NOT_WORKABLE
Gland,Rolle,20:00,2026-03-03T20:59:00+0100,2026-03-03T21:03:00+0100,4.0,1,RE,018487,0,0.0,False,,0,2,NOT_WORKABLE
Gland,Rolle,20:00,2026-03-03T21:02:00+0100,2026-03-03T21:29:00+0100,27.0,1,B,083572,15,5.56,False,,0,1,MARGINAL
Gland,Rolle,20:00,2026-03-03T21:30:00+0100,2026-03-03T21:35:00+0100,5.0,1,RE,018435,0,0.0,False,,0,2,NOT_WORKABLE
Gland,Rolle,20:00,2026-03-03T21:58:00+0100,2026-03-03T22:03:00+0100,5.0,1,RE,018489,0,0.0,False,,0,2,NOT_WORKABLE
Gland,Rolle,20:00,2026-03-03T22:02:00+0100,2026-03-03T22:29:00+0100,27.0,1,B,083574,15,5.56,False,,0,1,MARGINAL
La Tour-de-Peilz,Montreux,08:00,2026-03-03T08:07:00+0100,2026-03-03T08:20:00+0100,13.0,2,RE,018407,0,0.0,True,Vevey,6.0,2,WORKABLE
La Tour-de-Peilz,Montreux,08:00,2026-03-03T08:19:00+0100,2026-03-03T08:25:00+0100,6.0,1,R,024121,2,3.33,False,,0,1,NOT_WORKABLE
La Tour-de-Peilz,Montreux,08:00,2026-03-03T08:25:00+0100,2026-03-03T08:48:00+0100,23.0,2,B,001039,12,5.22,True,"Clarens, Gambetta",2.0,1,MARGINAL
La Tour-de-Peilz,Montreux,08:00,2026-03-03T08:36:00+0100,2026-03-03T08:51:00+0100,15.0,2,RE,018461,0,0.0,True,Vevey,8.0,2,WORKABLE
La Tour-de-Peilz,Montreux,08:00,2026-03-03T08:51:00+0100,2026-03-03T08:58:00+0100,7.0,1,R,024223,2,2.86,False,,0,1,NOT_WORKABLE
La Tour-de-Peilz,Montreux,08:00,2026-03-03T09:07:00+0100,2026-03-03T09:21:00+0100,14.0,2,RE,018409,0,0.0,True,Vevey,7.0,2,WORKABLE
La Tour-de-Peilz,Montreux,12:00,2026-03-03T12:07:00+0100,2026-03-03T12:21:00+0100,14.0,2,RE,018415,0,0.0,True,Vevey,7.0,2,WORKABLE
La Tour-de-Peilz,Montreux,12:00,2026-03-03T12:21:00+0100,2026-03-03T12:27:00+0100,6.0,1,R,024141,2,3.33,False,,0,1,NOT_WORKABLE
La Tour-de-Peilz,Montreux,12:00,2026-03-03T12:36:00+0100,2026-03-03T12:51:00+0100,15.0,2,RE,018469,0,0.0,True,Vevey,8.0,2,WORKABLE
La Tour-de-Peilz,Montreux,12:00,2026-03-03T12:51:00+0100,2026-03-03T12:58:00+0100,7.0,1,R,024243,2,2.86,False,,0,1,NOT_WORKABLE
La Tour-de-Peilz,Montreux,12:00,2026-03-03T13:07:00+0100,2026-03-03T13:21:00+0100,14.0,2,RE,018417,0,0.0,True,Vevey,7.0,2,WORKABLE
La Tour-de-Peilz,Montreux,12:00,2026-03-03T13:21:00+0100,2026-03-03T13:27:00+0100,6.0,1,R,024145,2,3.33,False,,0,1,NOT_WORKABLE
La Tour-de-Peilz,Montreux,20:00,2026-03-03T20:07:00+0100,2026-03-03T20:20:00+0100,13.0,2,RE,018431,0,0.0,True,Vevey,6.0,2,WORKABLE
La Tour-de-Peilz,Montreux,20:00,2026-03-03T20:21:00+0100,2026-03-03T20:27:00+0100,6.0,1,R,024179,2,3.33,False,,0,1,NOT_WORKABLE
La Tour-de-Peilz,Montreux,20:00,2026-03-03T20:39:00+0100,2026-03-03T20:51:00+0100,12.0,2,RE,018485,0,0.0,True,Vevey,5.0,2,WORKABLE
La Tour-de-Peilz,Montreux,20:00,2026-03-03T20:51:00+0100,2026-03-03T20:58:00+0100,7.0,1,R,024281,2,2.86,False,,0,1,NOT_WORKABLE
La Tour-de-Peilz,Montreux,20:00,2026-03-03T20:54:00+0100,2026-03-03T21:17:00+0100,23.0,1,B,001187,14,6.09,False,,0,1,MARGINAL
La Tour-de-Peilz,Montreux,20:00,2026-03-03T21:14:00+0100,2026-03-03T21:21:00+0100,7.0,1,R,024183,2,2.86,False,,0,1,NOT_WORKABLE
Lancy-Bachet,Lancy-Pont-Rouge,08:00,2026-03-03T08:04:00+0100,2026-03-03T08:06:00+0100,2.0,1,R,023413,0,0.0,False,,0,1,NOT_WORKABLE
Lancy-Bachet,Lancy-Pont-Rouge,08:00,2026-03-03T08:10:00+0100,2026-03-03T08:12:00+0100,2.0,1,R,023531,0,0.0,False,,0,1,NOT_WORKABLE
Lancy-Bachet,Lancy-Pont-Rouge,08:00,2026-03-03T08:19:00+0100,2026-03-03T08:21:00+0100,2.0,1,R,023357,0,0.0,False,,0,1,NOT_WORKABLE
Lancy-Bachet,Lancy-Pont-Rouge,08:00,2026-03-03T08:28:00+0100,2026-03-03T08:30:00+0100,2.0,1,RE,018463,0,0.0,False,,0,2,NOT_WORKABLE
Lancy-Bachet,Lancy-Pont-Rouge,08:00,2026-03-03T08:34:00+0100,2026-03-03T08:36:00+0100,2.0,1,R,023227,0,0.0,False,,0,1,NOT_WORKABLE
Lancy-Bachet,Lancy-Pont-Rouge,08:00,2026-03-03T08:37:00+0100,2026-03-03T08:48:00+0100,11.0,1,B,072014,0,0.0,False,,0,1,MARGINAL
Lancy-Bachet,Lancy-Pont-Rouge,12:00,2026-03-03T12:04:00+0100,2026-03-03T12:06:00+0100,2.0,1,R,023421,0,0.0,False,,0,1,NOT_WORKABLE
Lancy-Bachet,Lancy-Pont-Rouge,12:00,2026-03-03T12:19:00+0100,2026-03-03T12:21:00+0100,2.0,1,R,023143,0,0.0,False,,0,1,NOT_WORKABLE
Lancy-Bachet,Lancy-Pont-Rouge,12:00,2026-03-03T12:28:00+0100,2026-03-03T12:30:00+0100,2.0,1,RE,018471,0,0.0,False,,0,2,NOT_WORKABLE
Lancy-Bachet,Lancy-Pont-Rouge,12:00,2026-03-03T12:34:00+0100,2026-03-03T12:36:00+0100,2.0,1,R,023243,0,0.0,False,,0,1,NOT_WORKABLE
Lancy-Bachet,Lancy-Pont-Rouge,12:00,2026-03-03T12:38:00+0100,2026-03-03T12:48:00+0100,10.0,1,B,619970,1,1.0,False,,0,1,MARGINAL
Lancy-Bachet,Lancy-Pont-Rouge,12:00,2026-03-03T12:49:00+0100,2026-03-03T12:51:00+0100,2.0,1,R,023145,0,0.0,False,,0,1,NOT_WORKABLE
Lancy-Bachet,Lancy-Pont-Rouge,20:00,2026-03-03T20:04:00+0100,2026-03-03T20:06:00+0100,2.0,1,R,023437,0,0.0,False,,0,1,NOT_WORKABLE
Lancy-Bachet,Lancy-Pont-Rouge,20:00,2026-03-03T20:11:00+0100,2026-03-03T20:19:00+0100,8.0,2,B,615587,1,1.25,True,"Grand-Lancy, Stade de Genève",2.0,1,MARGINAL
Lancy-Bachet,Lancy-Pont-Rouge,20:00,2026-03-03T20:19:00+0100,2026-03-03T20:21:00+0100,2.0,1,R,023369,0,0.0,False,,0,1,NOT_WORKABLE
Lancy-Bachet,Lancy-Pont-Rouge,20:00,2026-03-03T20:28:00+0100,2026-03-03T20:30:00+0100,2.0,1,RE,018487,0,0.0,False,,0,2,NOT_WORKABLE
Lancy-Bachet,Lancy-Pont-Rouge,20:00,2026-03-03T20:34:00+0100,2026-03-03T20:36:00+0100,2.0,1,R,023275,0,0.0,False,,0,1,NOT_WORKABLE
Lancy-Bachet,Lancy-Pont-Rouge,20:00,2026-03-03T20:37:00+0100,2026-03-03T20:44:00+0100,7.0,2,B,636887,1,1.43,True,"Grand-Lancy, Stade de Genève",2.0,1,NOT_WORKABLE
Lancy-Pont-Rouge,Genève-Sécheron,08:00,2026-03-03T08:07:00+0100,2026-03-03T08:18:00+0100,11.0,1,R,023413,1,0.91,False,,0,1,MARGINAL
Lancy-Pont-Rouge,Genève-Sécheron,08:00,2026-03-03T08:22:00+0100,2026-03-03T08:33:00+0100,11.0,1,R,023357,1,0.91,False,,0,1,MARGINAL
Lancy-Pont-Rouge,Genève-Sécheron,08:00,2026-03-03T08:37:00+0100,2026-03-03T08:48:00+0100,11.0,1,R,023227,1,0.91,False,,0,1,MARGINAL
Lancy-Pont-Rouge,Genève-Sécheron,08:00,2026-03-03T08:52:00+0100,2026-03-03T09:03:00+0100,11.0,1,R,023379,1,0.91,False,,0,1,MARGINAL
Lancy-Pont-Rouge,Genève-Sécheron,08:00,2026-03-03T09:07:00+0100,2026-03-03T09:18:00+0100,11.0,1,R,023415,1,0.91,False,,0,1,MARGINAL
Lancy-Pont-Rouge,Genève-Sécheron,08:00,2026-03-03T09:22:00+0100,2026-03-03T09:33:00+0100,11.0,1,R,023479,1,0.91,False,,0,1,MARGINAL
Lancy-Pont-Rouge,Genève-Sécheron,12:00,2026-03-03T12:07:00+0100,2026-03-03T12:18:00+0100,11.0,1,R,023421,1,0.91,False,,0,1,MARGINAL
Lancy-Pont-Rouge,Genève-Sécheron,12:00,2026-03-03T12:22:00+0100,2026-03-03T12:33:00+0100,11.0,1,R,023143,1,0.91,False,,0,1,MARGINAL
Lancy-Pont-Rouge,Genève-Sécheron,12:00,2026-03-03T12:37:00+0100,2026-03-03T12:48:00+0100,11.0,1,R,023243,1,0.91,False,,0,1,MARGINAL
Lancy-Pont-Rouge,Genève-Sécheron,12:00,2026-03-03T12:52:00+0100,2026-03-03T13:03:00+0100,11.0,1,R,023145,1,0.91,False,,0,1,MARGINAL
Lancy-Pont-Rouge,Genève-Sécheron,12:00,2026-03-03T13:07:00+0100,2026-03-03T13:18:00+0100,11.0,1,R,023423,1,0.91,False,,0,1,MARGINAL
Lancy-Pont-Rouge,Genève-Sécheron,12:00,2026-03-03T13:22:00+0100,2026-03-03T13:33:00+0100,11.0,1,R,023483,1,0.91,False,,0,1,MARGINAL
Lancy-Pont-Rouge,Genève-Sécheron,20:00,2026-03-03T20:07:00+0100,2026-03-03T20:18:00+0100,11.0,1,R,023437,1,0.91,False,,0,1,MARGINAL
Lancy-Pont-Rouge,Genève-Sécheron,20:00,2026-03-03T20:22:00+0100,2026-03-03T20:33:00+0100,11.0,1,R,023369,1,0.91,False,,0,1,MARGINAL
Lancy-Pont-Rouge,Genève-Sécheron,20:00,2026-03-03T20:37:00+0100,2026-03-03T20:48:00+0100,11.0,1,R,023275,1,0.91,False,,0,1,MARGINAL
Lancy-Pont-Rouge,Genève-Sécheron,20:00,2026-03-03T20:52:00+0100,2026-03-03T21:03:00+0100,11.0,1,R,023177,1,0.91,False,,0,1,MARGINAL
Lancy-Pont-Rouge,Genève-Sécheron,20:00,2026-03-03T21:07:00+0100,2026-03-03T21:18:00+0100,11.0,1,R,023439,1,0.91,False,,0,1,MARGINAL
Lancy-Pont-Rouge,Genève-Sécheron,20:00,2026-03-03T21:22:00+0100,2026-03-03T21:33:00+0100,11.0,1,R,023179,1,0.91,False,,0,1,MARGINAL
Lausanne,Montreux,08:00,2026-03-03T08:01:00+0100,2026-03-03T08:20:00+0100,19.0,1,RE,018407,1,0.53,False,,0,2,PRIME_WORK
Lausanne,Montreux,08:00,2026-03-03T08:10:00+0100,2026-03-03T08:30:00+0100,20.0,1,EC,000143,0,0.0,False,,0,4,PRIME_WORK
Lausanne,Montreux,08:00,2026-03-03T08:14:00+0100,2026-03-03T08:36:00+0100,22.0,1,IR,001711,1,0.45,False,,0,3,PRIME_WORK
Lausanne,Montreux,08:00,2026-03-03T08:31:00+0100,2026-03-03T08:51:00+0100,20.0,1,RE,018461,1,0.5,False,,0,2,PRIME_WORK
Lausanne,Montreux,08:00,2026-03-03T08:48:00+0100,2026-03-03T09:09:00+0100,21.0,1,IR,001811,1,0.48,False,,0,3,PRIME_WORK
Lausanne,Montreux,08:00,2026-03-03T09:01:00+0100,2026-03-03T09:21:00+0100,20.0,1,RE,018409,1,0.5,False,,0,2,PRIME_WORK
Lausanne,Montreux,12:00,2026-03-03T12:01:00+0100,2026-03-03T12:21:00+0100,20.0,1,RE,018415,1,0.5,False,,0,2,PRIME_WORK
Lausanne,Montreux,12:00,2026-03-03T12:14:00+0100,2026-03-03T12:36:00+0100,22.0,1,IR,001719,1,0.45,False,,0,3,PRIME_WORK
Lausanne,Montreux,12:00,2026-03-03T12:31:00+0100,2026-03-03T12:51:00+0100,20.0,1,RE,018469,1,0.5,False,,0,2,PRIME_WORK
Lausanne,Montreux,12:00,2026-03-03T12:48:00+0100,2026-03-03T13:09:00+0100,21.0,1,IR,001819,1,0.48,False,,0,3,PRIME_WORK
Lausanne,Montreux,12:00,2026-03-03T13:01:00+0100,2026-03-03T13:21:00+0100,20.0,1,RE,018417,1,0.5,False,,0,2,PRIME_WORK
Lausanne,Montreux,12:00,2026-03-03T13:14:00+0100,2026-03-03T13:36:00+0100,22.0,1,IR,001721,1,0.45,False,,0,3,PRIME_WORK
Lausanne,Montreux,20:00,2026-03-03T20:01:00+0100,2026-03-03T20:20:00+0100,19.0,1,RE,018431,1,0.53,False,,0,2,PRIME_WORK
Lausanne,Montreux,20:00,2026-03-03T20:14:00+0100,2026-03-03T20:36:00+0100,22.0,1,IR,001735,1,0.45,False,,0,3,PRIME_WORK
Lausanne,Montreux,20:00,2026-03-03T20:31:00+0100,2026-03-03T20:51:00+0100,20.0,1,RE,018485,1,0.5,False,,0,2,PRIME_WORK
Lausanne,Montreux,20:00,2026-03-03T20:48:00+0100,2026-03-03T21:09:00+0100,21.0,1,IR,001835,1,0.48,False,,0,3,PRIME_WORK
Lausanne,Montreux,20:00,2026-03-03T20:55:00+0100,2026-03-03T21:21:00+0100,26.0,1,R,024183,7,2.69,False,,0,1,MARGINAL
Lausanne,Montreux,20:00,2026-03-03T21:14:00+0100,2026-03-03T21:36:00+0100,22.0,1,IR,001737,1,0.45,False,,0,3,PRIME_WORK
Lausanne,Puidoux,08:00,2026-03-03T08:25:00+0100,2026-03-03T08:40:00+0100,15.0,1,R,014623,3,2.0,False,,0,1,MARGINAL
Lausanne,Puidoux,08:00,2026-03-03T08:49:00+0100,2026-03-03T09:04:00+0100,15.0,1,S,024525,4,2.67,False,,0,1,MARGINAL
Lausanne,Puidoux,08:00,2026-03-03T09:25:00+0100,2026-03-03T09:40:00+0100,15.0,1,R,014627,3,2.0,False,,0,1,MARGINAL
Lausanne,Puidoux,08:00,2026-03-03T09:49:00+0100,2026-03-03T10:04:00+0100,15.0,1,S,024531,4,2.67,False,,0,1,MARGINAL
Lausanne,Puidoux,08:00,2026-03-03T10:25:00+0100,2026-03-03T10:40:00+0100,15.0,1,R,014633,3,2.0,False,,0,1,MARGINAL
Lausanne,Puidoux,08:00,2026-03-03T10:49:00+0100,2026-03-03T11:04:00+0100,15.0,1,S,024535,4,2.67,False,,0,1,MARGINAL
Lausanne,Puidoux,12:00,2026-03-03T12:25:00+0100,2026-03-03T12:40:00+0100,15.0,1,R,014643,3,2.0,False,,0,1,MARGINAL
Lausanne,Puidoux,12:00,2026-03-03T12:49:00+0100,2026-03-03T13:04:00+0100,15.0,1,S,024545,4,2.67,False,,0,1,MARGINAL
Lausanne,Puidoux,12:00,2026-03-03T13:25:00+0100,2026-03-03T13:40:00+0100,15.0,1,R,014647,3,2.0,False,,0,1,MARGINAL
Lausanne,Puidoux,12:00,2026-03-03T13:49:00+0100,2026-03-03T14:04:00+0100,15.0,1,S,024551,4,2.67,False,,0,1,MARGINAL
Lausanne,Puidoux,12:00,2026-03-03T14:25:00+0100,2026-03-03T14:40:00+0100,15.0,1,R,014653,3,2.0,False,,0,1,MARGINAL
Lausanne,Puidoux,12:00,2026-03-03T14:49:00+0100,2026-03-03T15:04:00+0100,15.0,1,S,024555,4,2.67,False,,0,1,MARGINAL
Lausanne,Puidoux,20:00,2026-03-03T20:25:00+0100,2026-03-03T20:40:00+0100,15.0,1,R,014681,3,2.0,False,,0,1,MARGINAL
Lausanne,Puidoux,20:00,2026-03-03T20:49:00+0100,2026-03-03T21:04:00+0100,15.0,1,S,024583,4,2.67,False,,0,1,MARGINAL
Lausanne,Puidoux,20:00,2026-03-03T21:25:00+0100,2026-03-03T21:40:00+0100,15.0,1,R,014685,3,2.0,False,,0,1,MARGINAL
Lausanne,Puidoux,20:00,2026-03-03T21:49:00+0100,2026-03-03T22:04:00+0100,15.0,1,S,024587,4,2.67,False,,0,1,MARGINAL
Lausanne,Puidoux,20:00,2026-03-03T22:25:00+0100,2026-03-03T22:40:00+0100,15.0,1,R,014689,3,2.0,False,,0,1,MARGINAL
Lausanne,Puidoux,20:00,2026-03-03T22:49:00+0100,2026-03-03T23:04:00+0100,15.0,1,S,024591,4,2.67,False,,0,1,MARGINAL
Lausanne,Vevey,08:00,2026-03-03T08:01:00+0100,2026-03-03T08:15:00+0100,14.0,1,RE,018407,0,0.0,False,,0,2,WORKABLE
Lausanne,Vevey,08:00,2026-03-03T08:04:00+0100,2026-03-03T08:22:00+0100,18.0,1,R,024321,3,1.67,False,,0,1,MARGINAL
Lausanne,Vevey,08:00,2026-03-03T08:14:00+0100,2026-03-03T08:28:00+0100,14.0,1,IR,001711,0,0.0,False,,0,3,WORKABLE
Lausanne,Vevey,08:00,2026-03-03T08:31:00+0100,2026-03-03T08:45:00+0100,14.0,1,RE,018461,0,0.0,False,,0,2,WORKABLE
Lausanne,Vevey,08:00,2026-03-03T08:34:00+0100,2026-03-03T08:56:00+0100,22.0,1,R,024423,7,3.18,False,,0,1,MARGINAL
Lausanne,Vevey,08:00,2026-03-03T08:48:00+0100,2026-03-03T09:02:00+0100,14.0,1,IR,001811,0,0.0,False,,0,3,WORKABLE
Lausanne,Vevey,12:00,2026-03-03T12:01:00+0100,2026-03-03T12:15:00+0100,14.0,1,RE,018415,0,0.0,False,,0,2,WORKABLE
Lausanne,Vevey,12:00,2026-03-03T12:04:00+0100,2026-03-03T12:22:00+0100,18.0,1,R,024341,4,2.22,False,,0,1,MARGINAL
Lausanne,Vevey,12:00,2026-03-03T12:14:00+0100,2026-03-03T12:28:00+0100,14.0,1,IR,001719,0,0.0,False,,0,3,WORKABLE
Lausanne,Vevey,12:00,2026-03-03T12:31:00+0100,2026-03-03T12:45:00+0100,14.0,1,RE,018469,0,0.0,False,,0,2,WORKABLE
Lausanne,Vevey,12:00,2026-03-03T12:34:00+0100,2026-03-03T12:56:00+0100,22.0,1,R,024443,7,3.18,False,,0,1,MARGINAL
Lausanne,Vevey,12:00,2026-03-03T12:48:00+0100,2026-03-03T13:02:00+0100,14.0,1,IR,001819,0,0.0,False,,0,3,WORKABLE
Lausanne,Vevey,20:00,2026-03-03T20:01:00+0100,2026-03-03T20:15:00+0100,14.0,1,RE,018431,0,0.0,False,,0,2,WORKABLE
Lausanne,Vevey,20:00,2026-03-03T20:04:00+0100,2026-03-03T20:22:00+0100,18.0,1,R,024379,4,2.22,False,,0,1,MARGINAL
Lausanne,Vevey,20:00,2026-03-03T20:14:00+0100,2026-03-03T20:28:00+0100,14.0,1,IR,001735,0,0.0,False,,0,3,WORKABLE
Lausanne,Vevey,20:00,2026-03-03T20:31:00+0100,2026-03-03T20:45:00+0100,14.0,1,RE,018485,0,0.0,False,,0,2,WORKABLE
Lausanne,Vevey,20:00,2026-03-03T20:34:00+0100,2026-03-03T20:56:00+0100,22.0,1,R,024481,7,3.18,False,,0,1,MARGINAL
Lausanne,Vevey,20:00,2026-03-03T20:48:00+0100,2026-03-03T21:02:00+0100,14.0,1,IR,001835,0,0.0,False,,0,3,WORKABLE
Montreux,Aigle,08:00,2026-03-03T08:10:00+0100,2026-03-03T08:20:00+0100,10.0,1,IR,001809,0,0.0,False,,0,3,WORKABLE
