tower_id,operator,technology,has_3g,has_4g,has_5g,power_class,station_type,is_indoor,E_LV95,N_LV95,lat_wgs84,lon_wgs84,source
TOWER_1320,Swisscom GZAR,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2500392,1117750,46.203833,6.148068,BAKOM/geo.admin.ch (22.02.26)
TOWER_1321,Sunrise VD110-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2533541,1152583,46.521245,6.572537,BAKOM/geo.admin.ch (22.02.26)
TOWER_1322,Swisscom GRJO,"Technology 4G,5G",False,True,True,low,Outdoor ≤ 6 Werp,False,2498980,1117470,46.201104,6.129837,BAKOM/geo.admin.ch (22.02.26)
TOWER_1323,SBB GESE-GEPO-05909,Technology 2G,False,False,False,low,Outdoor > 6 Werp,False,2500173,1119594,46.220386,6.144837,BAKOM/geo.admin.ch (22.02.26)
TOWER_1324,Sunrise VS998-1,"Technology 4G,5G",False,True,True,low,Tunnel,False,2556749,1134245,46.35819,6.876684,BAKOM/geo.admin.ch (22.02.26)
TOWER_1325,Salt GE_0041B,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2498028,1115324,46.181659,6.117974,BAKOM/geo.admin.ch (22.02.26)
TOWER_1326,Swisscom GPRL,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2498660,1115920,46.187115,6.126028,BAKOM/geo.admin.ch (22.02.26)
TOWER_1327,Swisscom RSIT,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2491113,1116667,46.192656,6.028123,BAKOM/geo.admin.ch (22.02.26)
TOWER_1328,Salt VS_8108A,"Technology 3G,4G,5G",True,True,True,low,Tunnel,False,2566335,1118738,46.219246,7.00235,BAKOM/geo.admin.ch (22.02.26)
TOWER_1329,Sunrise GE048-3,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2495329,1119273,46.216763,6.082141,BAKOM/geo.admin.ch (22.02.26)
TOWER_1330,Salt VS_0717A,"Technology 3G,4G,5G",True,True,True,high,Outdoor > 6 Werp,False,2556482,1117439,46.206996,6.874784,BAKOM/geo.admin.ch (22.02.26)
TOWER_1331,Sunrise VD002-6,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2539176,1152162,46.517994,6.646023,BAKOM/geo.admin.ch (22.02.26)
TOWER_1332,Swisscom PCLD,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2496996,1113677,46.166689,6.104973,BAKOM/geo.admin.ch (22.02.26)
TOWER_1333,Swisscom ANIE,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2506655,1125480,46.274258,6.227655,BAKOM/geo.admin.ch (22.02.26)
TOWER_1334,Swisscom LUTY,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2542110,1150752,46.505571,6.684431,BAKOM/geo.admin.ch (22.02.26)
TOWER_1335,Sunrise GE965-1,"Technology 4G,5G",False,True,True,low,Tunnel,False,2499510,1114955,46.178563,6.137243,BAKOM/geo.admin.ch (22.02.26)
TOWER_1336,Sunrise VD415-2,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2563270,1129886,46.319367,6.961752,BAKOM/geo.admin.ch (22.02.26)
TOWER_1337,Swisscom MREG,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2493513,1120493,46.227451,6.058334,BAKOM/geo.admin.ch (22.02.26)
TOWER_1338,Swisscom GTDT,Technology 4G,False,True,False,low,Outdoor ≤ 6 Werp,False,2499915,1118102,46.206928,6.141814,BAKOM/geo.admin.ch (22.02.26)
TOWER_1339,Salt FR_5905C,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2559219,1152062,46.518615,6.907208,BAKOM/geo.admin.ch (22.02.26)
TOWER_1340,Sunrise VD711-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2537155,1152956,46.52495,6.619581,BAKOM/geo.admin.ch (22.02.26)
TOWER_1341,SBB ZIM-SY-06934,Technology 2G,False,False,False,low,Outdoor > 6 Werp,False,2491902,1119075,46.214441,6.037784,BAKOM/geo.admin.ch (22.02.26)
TOWER_1342,Sunrise VD488-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2526831,1151050,46.506757,6.485343,BAKOM/geo.admin.ch (22.02.26)
TOWER_1343,Salt GE_0076D,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2498585,1110981,46.142681,6.126127,BAKOM/geo.admin.ch (22.02.26)
TOWER_1344,Salt VD_5940A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2540096,1151274,46.510089,6.658126,BAKOM/geo.admin.ch (22.02.26)
TOWER_1345,Salt VD_2229A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2511095,1141433,46.418351,6.282198,BAKOM/geo.admin.ch (22.02.26)
TOWER_1346,Swisscom GPJA,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2501337,1117420,46.201004,6.160379,BAKOM/geo.admin.ch (22.02.26)
TOWER_1347,Salt FR_5000C,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2560076,1152180,46.519729,6.918365,BAKOM/geo.admin.ch (22.02.26)
TOWER_1348,Swisscom GBPA,Technology 4G,False,True,False,low,Outdoor ≤ 6 Werp,False,2500140,1116790,46.195161,6.145009,BAKOM/geo.admin.ch (22.02.26)
TOWER_1349,Swisscom GTGP,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2498318,1115075,46.179463,6.121783,BAKOM/geo.admin.ch (22.02.26)
TOWER_1350,Swisscom VEDT,"Technology 3G,4G",True,True,False,low,Outdoor ≤ 6 Werp,False,2554783,1145322,46.457702,6.850062,BAKOM/geo.admin.ch (22.02.26)
TOWER_1351,Swisscom GHJB,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2500546,1115987,46.187999,6.150438,BAKOM/geo.admin.ch (22.02.26)
TOWER_1352,Swisscom ACP2,"Technology 4G,5G",False,True,True,low,Indoor ≤ 6 Werp,True,2498941,1116005,46.187922,6.129649,BAKOM/geo.admin.ch (22.02.26)
TOWER_1353,Swisscom BSIG,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2499670,1123580,46.256163,6.137463,BAKOM/geo.admin.ch (22.02.26)
TOWER_1354,Salt VD_2265A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2534902,1153508,46.5297,6.590142,BAKOM/geo.admin.ch (22.02.26)
TOWER_1355,Sunrise GE255-1,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2498189,1121223,46.234741,6.118774,BAKOM/geo.admin.ch (22.02.26)
TOWER_1356,Swisscom CCBO,"Technology 3G,4G,5G",True,True,True,low,Indoor ≤ 6 Werp,True,2492657,1121093,46.232712,6.047102,BAKOM/geo.admin.ch (22.02.26)
TOWER_1357,Salt VD_0222B,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2536398,1152100,46.517178,6.609834,BAKOM/geo.admin.ch (22.02.26)
TOWER_1358,Sunrise VO250-1,"Technology 4G,5G",False,True,True,low,Outdoor ≤ 6 Werp,False,2554104,1145973,46.463512,6.841159,BAKOM/geo.admin.ch (22.02.26)
TOWER_1359,Sunrise VD115-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2537184,1154076,46.535027,6.619807,BAKOM/geo.admin.ch (22.02.26)
TOWER_1360,Swisscom MORG,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2528117,1152295,46.518095,6.501903,BAKOM/geo.admin.ch (22.02.26)
TOWER_1361,Sunrise GE100-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2501069,1117252,46.199454,6.156943,BAKOM/geo.admin.ch (22.02.26)
TOWER_1362,Swisscom NOVI,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2558666,1137080,46.383812,6.901338,BAKOM/geo.admin.ch (22.02.26)
TOWER_1363,Sunrise VD380-5,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2551370,1151889,46.516535,6.804948,BAKOM/geo.admin.ch (22.02.26)
TOWER_1364,Sunrise GE129-4,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2499383,1115290,46.181557,6.135527,BAKOM/geo.admin.ch (22.02.26)
TOWER_1365,Swisscom ECBL,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2533468,1152246,46.518207,6.571635,BAKOM/geo.admin.ch (22.02.26)
TOWER_1366,Swisscom LMAI,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2538183,1154518,46.539096,6.632769,BAKOM/geo.admin.ch (22.02.26)
TOWER_1367,Swisscom LFRI,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2497750,1114603,46.175132,6.114531,BAKOM/geo.admin.ch (22.02.26)
TOWER_1368,Swisscom MOCL,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2558069,1143806,46.444278,6.89297,BAKOM/geo.admin.ch (22.02.26)
TOWER_1369,Swisscom LBAU,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2498075,1114657,46.175667,6.118728,BAKOM/geo.admin.ch (22.02.26)
TOWER_1370,Swisscom CMEA,"Technology 3G,4G,5G",True,True,True,low,Indoor ≤ 6 Werp,True,2503344,1119734,46.222108,6.185898,BAKOM/geo.admin.ch (22.02.26)
TOWER_1371,Sunrise GE112-5,"Technology 4G,5G",False,True,True,low,Outdoor > 6 Werp,False,2500449,1117610,46.202582,6.148836,BAKOM/geo.admin.ch (22.02.26)
TOWER_1372,Salt GE_0060A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2493313,1119444,46.217985,6.055981,BAKOM/geo.admin.ch (22.02.26)
TOWER_1373,Sunrise VD490-2,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2528310,1152056,46.515965,6.504455,BAKOM/geo.admin.ch (22.02.26)
TOWER_1374,Salt VD_1369A,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2540672,1154283,46.537207,6.665244,BAKOM/geo.admin.ch (22.02.26)
TOWER_1375,Swisscom REEG,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2557038,1153075,46.527591,6.878693,BAKOM/geo.admin.ch (22.02.26)
TOWER_1376,Swisscom MVLC,Technology 3G,True,False,False,low,Indoor ≤ 6 Werp,True,2502180,1128814,46.303609,6.168911,BAKOM/geo.admin.ch (22.02.26)
TOWER_1377,Salt VD_3062B,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2507720,1137447,46.382043,6.239097,BAKOM/geo.admin.ch (22.02.26)
TOWER_1378,Sunrise VD415-2,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2563276,1129883,46.31934,6.96183,BAKOM/geo.admin.ch (22.02.26)
TOWER_1379,Salt VD_2004B,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2533631,1153199,46.526795,6.573622,BAKOM/geo.admin.ch (22.02.26)
TOWER_1380,Sunrise VD531-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2514710,1148600,46.483285,6.327894,BAKOM/geo.admin.ch (22.02.26)
TOWER_1381,Swisscom LEPL,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2532760,1152280,46.518442,6.562404,BAKOM/geo.admin.ch (22.02.26)
TOWER_1382,Salt VD_0401C,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2542160,1152249,46.519041,6.684895,BAKOM/geo.admin.ch (22.02.26)
TOWER_1383,Salt VD_7877A,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2534893,1154839,46.541671,6.589837,BAKOM/geo.admin.ch (22.02.26)
TOWER_1384,Swisscom LACY,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2497810,1116083,46.188453,6.114985,BAKOM/geo.admin.ch (22.02.26)
TOWER_1385,Swisscom TOUP,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2555127,1144780,46.452849,6.854592,BAKOM/geo.admin.ch (22.02.26)
TOWER_1386,Swisscom LHDA,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2538773,1153077,46.526188,6.640651,BAKOM/geo.admin.ch (22.02.26)
TOWER_1387,Salt GE_0032A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2496618,1117477,46.200809,6.09924,BAKOM/geo.admin.ch (22.02.26)
TOWER_1388,Salt VD_7754A,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2537607,1153272,46.527834,6.625429,BAKOM/geo.admin.ch (22.02.26)
TOWER_1389,Sunrise OS003-1,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2502304,1118633,46.212055,6.172652,BAKOM/geo.admin.ch (22.02.26)
TOWER_1390,Salt VD_5021B,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2553843,1146268,46.466147,6.837732,BAKOM/geo.admin.ch (22.02.26)
TOWER_1391,Salt GE_8024C,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2500098,1118342,46.209114,6.144133,BAKOM/geo.admin.ch (22.02.26)
TOWER_1392,SBB LS-LSBI-00024,Technology 2G,False,False,False,low,Outdoor ≤ 6 Werp,False,2537652,1152117,46.517449,6.626171,BAKOM/geo.admin.ch (22.02.26)
TOWER_1393,Salt VD_5012B,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2524094,1149440,46.49197,6.449952,BAKOM/geo.admin.ch (22.02.26)
TOWER_1394,Salt VD_7052A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2524276,1148375,46.482411,6.452496,BAKOM/geo.admin.ch (22.02.26)
TOWER_1395,Salt GE_2282A,Technology 5G,False,False,True,low,Outdoor > 6 Werp,False,2500792,1116826,46.195581,6.153446,BAKOM/geo.admin.ch (22.02.26)
TOWER_1396,SBB CHNE-GEAP-06484,Technology 2G,False,False,False,low,Tunnel,False,2496711,1120051,46.223974,6.099876,BAKOM/geo.admin.ch (22.02.26)
TOWER_1397,Salt VD_2000A,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2527282,1151640,46.512113,6.491126,BAKOM/geo.admin.ch (22.02.26)
TOWER_1398,Salt GE_8061B,Technology 5G,False,False,True,low,Outdoor ≤ 6 Werp,False,2499379,1118268,46.208342,6.134834,BAKOM/geo.admin.ch (22.02.26)
TOWER_1399,Swisscom GDPR,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2499101,1119130,46.216053,6.131046,BAKOM/geo.admin.ch (22.02.26)
TOWER_1400,Swisscom SPGL,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2524656,1148959,46.487707,6.457349,BAKOM/geo.admin.ch (22.02.26)
TOWER_1401,Salt VD_0680A,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2540950,1151102,46.508618,6.669275,BAKOM/geo.admin.ch (22.02.26)
TOWER_1402,Sunrise VD019-5,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2535186,1152356,46.519365,6.594005,BAKOM/geo.admin.ch (22.02.26)
TOWER_1403,Sunrise VD779-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2536911,1152164,46.517803,6.616509,BAKOM/geo.admin.ch (22.02.26)
TOWER_1404,Swisscom CSAR,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2499532,1115496,46.183432,6.137412,BAKOM/geo.admin.ch (22.02.26)
TOWER_1405,Salt VD_8014A,"Technology 3G,4G",True,True,False,low,Outdoor ≤ 6 Werp,False,2537892,1152667,46.522419,6.629225,BAKOM/geo.admin.ch (22.02.26)
TOWER_1406,Salt GE_2243A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2497777,1119405,46.218327,6.113831,BAKOM/geo.admin.ch (22.02.26)
TOWER_1407,Salt VD_3214B,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2548189,1153597,46.53166,6.763307,BAKOM/geo.admin.ch (22.02.26)
TOWER_1408,Sunrise VD504-6,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2507866,1138694,46.393279,6.240747,BAKOM/geo.admin.ch (22.02.26)
TOWER_1409,Swisscom LACD,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2537579,1152724,46.522902,6.625138,BAKOM/geo.admin.ch (22.02.26)
TOWER_1410,Swisscom AIRN,"Technology 3G,4G,5G",True,True,True,low,Indoor ≤ 6 Werp,True,2563542,1129544,46.316305,6.96531,BAKOM/geo.admin.ch (22.02.26)
TOWER_1411,Sunrise GE507-3,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2497241,1113580,46.165854,6.108166,BAKOM/geo.admin.ch (22.02.26)
TOWER_1412,Sunrise GE097-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2500197,1116704,46.194396,6.145765,BAKOM/geo.admin.ch (22.02.26)
TOWER_1413,Salt VD_2012B,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2538565,1152793,46.523614,6.637978,BAKOM/geo.admin.ch (22.02.26)
TOWER_1414,Swisscom CSRV,"Technology 3G,4G,5G",True,True,True,high,Outdoor > 6 Werp,False,2564794,1154847,46.543984,6.979643,BAKOM/geo.admin.ch (22.02.26)
TOWER_1415,Salt GE_0025A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2500151,1115386,46.182535,6.145451,BAKOM/geo.admin.ch (22.02.26)
TOWER_1416,Swisscom VOAI,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2554285,1146221,46.465755,6.843491,BAKOM/geo.admin.ch (22.02.26)
TOWER_1417,Sunrise GE043-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2499679,1117779,46.203988,6.138826,BAKOM/geo.admin.ch (22.02.26)
TOWER_1418,Swisscom GECL,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2506058,1144565,46.445835,6.216054,BAKOM/geo.admin.ch (22.02.26)
TOWER_1419,Swisscom LPPL,"Technology 4G,5G",False,True,True,low,Indoor ≤ 6 Werp,True,2538140,1152625,46.522064,6.632462,BAKOM/geo.admin.ch (22.02.26)
TOWER_1420,Sunrise GE957-1,"Technology 4G,5G",False,True,True,low,Tunnel,False,2498715,1113640,46.166616,6.127234,BAKOM/geo.admin.ch (22.02.26)
TOWER_1421,Salt GE_7552A,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2497880,1121250,46.234937,6.114763,BAKOM/geo.admin.ch (22.02.26)
TOWER_1422,Swisscom PUCO,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2540740,1151781,46.514707,6.666452,BAKOM/geo.admin.ch (22.02.26)
TOWER_1423,Swisscom GHOS,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2500361,1119770,46.221997,6.147236,BAKOM/geo.admin.ch (22.02.26)
TOWER_1424,Swisscom HEVI,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2507812,1128699,46.303371,6.242026,BAKOM/geo.admin.ch (22.02.26)
TOWER_1425,Swisscom GGCX,"Technology 4G,5G",False,True,True,low,Indoor ≤ 6 Werp,True,2499952,1118431,46.209893,6.142222,BAKOM/geo.admin.ch (22.02.26)
TOWER_1426,Salt VD_5949B,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2537378,1154854,46.542043,6.62223,BAKOM/geo.admin.ch (22.02.26)
TOWER_1427,Swisscom LNID,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2533890,1152540,46.520893,6.577091,BAKOM/geo.admin.ch (22.02.26)
TOWER_1428,Swisscom MHAT,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2494112,1119841,46.221682,6.066244,BAKOM/geo.admin.ch (22.02.26)
TOWER_1429,Salt GE_0015B,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2499362,1117158,46.198355,6.134853,BAKOM/geo.admin.ch (22.02.26)
TOWER_1430,Salt VD_3650C,"Technology 3G,4G,5G",True,True,True,high,Outdoor > 6 Werp,False,2533167,1154863,46.541717,6.567334,BAKOM/geo.admin.ch (22.02.26)
TOWER_1431,Swisscom GIH1,"Technology 4G,5G",False,True,True,low,Indoor ≤ 6 Werp,True,2506140,1144430,46.444632,6.217149,BAKOM/geo.admin.ch (22.02.26)
TOWER_1432,Swisscom CTCR,"Technology 3G,4G,5G",True,True,True,low,Outdoor > 6 Werp,False,2557141,1144116,46.447008,6.880866,BAKOM/geo.admin.ch (22.02.26)
TOWER_1433,Swisscom GVGR,Technology 4G,False,True,False,low,Outdoor ≤ 6 Werp,False,2500162,1117505,46.201595,6.145141,BAKOM/geo.admin.ch (22.02.26)
TOWER_1434,Sunrise VS606-2,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2563143,1121765,46.246308,6.960745,BAKOM/geo.admin.ch (22.02.26)
TOWER_1435,Salt GE_7858A,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2497362,1120811,46.23091,6.108145,BAKOM/geo.admin.ch (22.02.26)
TOWER_1436,Swisscom VECC,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2554040,1146010,46.46384,6.840322,BAKOM/geo.admin.ch (22.02.26)
TOWER_1437,Swisscom LONA,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2529581,1152953,46.524169,6.520879,BAKOM/geo.admin.ch (22.02.26)
TOWER_1438,Salt VD_3062B,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2507721,1137447,46.382043,6.23911,BAKOM/geo.admin.ch (22.02.26)
TOWER_1439,Salt GE_0046C,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2504240,1120284,46.227183,6.197397,BAKOM/geo.admin.ch (22.02.26)
TOWER_1440,Swisscom RIVA,"Technology 3G,4G",True,True,False,low,Outdoor > 6 Werp,False,2549573,1147263,46.47479,6.782037,BAKOM/geo.admin.ch (22.02.26)
TOWER_1441,Sunrise VD127-1,"Technology 4G,5G",False,True,True,low,Outdoor > 6 Werp,False,2538241,1152485,46.520814,6.633797,BAKOM/geo.admin.ch (22.02.26)
TOWER_1442,Salt GE_0072A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2497167,1113607,46.166085,6.107202,BAKOM/geo.admin.ch (22.02.26)
TOWER_1443,Swisscom LQFL,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2537903,1152474,46.520684,6.629394,BAKOM/geo.admin.ch (22.02.26)
TOWER_1444,Sunrise GE109-6,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2500910,1116195,46.189923,6.155108,BAKOM/geo.admin.ch (22.02.26)
TOWER_1445,Swisscom LMGR,"Technology 3G,4G",True,True,False,low,Tunnel,False,2537852,1151820,46.514796,6.628817,BAKOM/geo.admin.ch (22.02.26)
TOWER_1446,Swisscom RENB,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2535420,1154546,46.539087,6.596748,BAKOM/geo.admin.ch (22.02.26)
TOWER_1447,Salt VD_5985A,"Technology 3G,4G",True,True,False,medium,Outdoor > 6 Werp,False,2556638,1147000,46.472919,6.87405,BAKOM/geo.admin.ch (22.02.26)
TOWER_1448,Swisscom ACP3,"Technology 4G,5G",False,True,True,low,Indoor ≤ 6 Werp,True,2498993,1116025,46.18811,6.130318,BAKOM/geo.admin.ch (22.02.26)
TOWER_1449,Swisscom CRM2,"Technology 3G,4G,5G",True,True,True,low,Indoor ≤ 6 Werp,True,2555745,1148050,46.482305,6.862323,BAKOM/geo.admin.ch (22.02.26)
TOWER_1450,Sunrise VD562-1,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2508023,1137475,46.382336,6.243029,BAKOM/geo.admin.ch (22.02.26)
TOWER_1451,Salt GE_0059A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2498958,1116937,46.196307,6.129668,BAKOM/geo.admin.ch (22.02.26)
TOWER_1452,Sunrise GE262-1,Technology 4G,False,True,False,low,Outdoor ≤ 6 Werp,False,2500166,1117567,46.202154,6.145179,BAKOM/geo.admin.ch (22.02.26)
TOWER_1453,Swisscom BLTI,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2545664,1150464,46.503278,6.730765,BAKOM/geo.admin.ch (22.02.26)
TOWER_1454,Sunrise GE005-7,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2498976,1117476,46.201158,6.129784,BAKOM/geo.admin.ch (22.02.26)
TOWER_1455,Salt VD_1851A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2555203,1145029,46.455094,6.855557,BAKOM/geo.admin.ch (22.02.26)
TOWER_1456,SBB BURI-CL-02240,Technology 2G,False,False,False,low,Outdoor ≤ 6 Werp,False,2557610,1143793,46.444133,6.886999,BAKOM/geo.admin.ch (22.02.26)
TOWER_1457,Salt VD_7530A,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2559521,1142185,46.429786,6.912007,BAKOM/geo.admin.ch (22.02.26)
TOWER_1458,Salt GE_0086A,"Technology 3G,4G,5G",True,True,True,high,Outdoor > 6 Werp,False,2499684,1119411,46.218668,6.13854,BAKOM/geo.admin.ch (22.02.26)
TOWER_1459,Sunrise VD506-2,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2505570,1139903,46.403834,6.210654,BAKOM/geo.admin.ch (22.02.26)
TOWER_1460,Swisscom LSAU,"Technology 4G,5G",False,True,True,medium,Outdoor > 6 Werp,False,2538490,1153618,46.531028,6.636891,BAKOM/geo.admin.ch (22.02.26)
TOWER_1461,Swisscom SIBO,"Technology 3G,4G",True,True,False,low,Outdoor ≤ 6 Werp,False,2516710,1148670,46.484167,6.353925,BAKOM/geo.admin.ch (22.02.26)
TOWER_1462,Swisscom LHCB,"Technology 3G,4G",True,True,False,low,Indoor ≤ 6 Werp,True,2538809,1152935,46.524914,6.641139,BAKOM/geo.admin.ch (22.02.26)
TOWER_1463,Salt VD_2265A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2534902,1153507,46.529691,6.590142,BAKOM/geo.admin.ch (22.02.26)
TOWER_1464,Salt VD_3050A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2528118,1152288,46.518032,6.501917,BAKOM/geo.admin.ch (22.02.26)
TOWER_1465,Salt VD_7826A,Technology 4G,False,True,False,low,Indoor ≤ 6 Werp,True,2560721,1140388,46.413693,6.927771,BAKOM/geo.admin.ch (22.02.26)
TOWER_1466,Salt VD_7910A,Technology 5G,False,False,True,low,Indoor ≤ 6 Werp,True,2535793,1153142,46.526493,6.601806,BAKOM/geo.admin.ch (22.02.26)
TOWER_1467,Salt GE_0059A,"Technology 3G,4G,5G",True,True,True,medium,Outdoor > 6 Werp,False,2498960,1116928,46.196226,6.129695,BAKOM/geo.admin.ch (22.02.26)
