trip_id,route_name,line_name,direction,minute_of_day,lat,lon
3047:1,IR57,InterRegio,GE→East,1161,46.279908,6.179841
3047:1,IR57,InterRegio,GE→East,1162,46.291522,6.186075
3047:1,IR57,InterRegio,GE→East,1163,46.303135,6.19231
3047:1,IR57,InterRegio,GE→East,1164,46.314749,6.198544
3047:1,IR57,InterRegio,GE→East,1165,46.326362,6.204778
3047:1,IR57,InterRegio,GE→East,1166,46.337975,6.211013
3047:1,IR57,InterRegio,GE→East,1167,46.349589,6.217247
3047:1,IR57,InterRegio,GE→East,1168,46.361202,6.223481
3047:1,IR57,InterRegio,GE→East,1169,46.372816,6.229716
3047:1,IR57,InterRegio,GE→East,1170,46.384429,6.23595
3047:1,IR57,InterRegio,GE→East,1171,46.384429,6.23595
3047:1,IR57,InterRegio,GE→East,1172,46.391543,6.242586
3047:1,IR57,InterRegio,GE→East,1173,46.398657,6.249221
3047:1,IR57,InterRegio,GE→East,1174,46.40577,6.255857
3047:1,IR57,InterRegio,GE→East,1175,46.412884,6.262492
3047:1,IR57,InterRegio,GE→East,1176,46.419998,6.269128
3047:1,IR57,InterRegio,GE→East,1177,46.419998,6.269128
3047:1,IR57,InterRegio,GE→East,1178,46.426505,6.285187
3047:1,IR57,InterRegio,GE→East,1179,46.433013,6.301247
3047:1,IR57,InterRegio,GE→East,1180,46.43952,6.317306
3047:1,IR57,InterRegio,GE→East,1181,46.446028,6.333365
3047:1,IR57,InterRegio,GE→East,1182,46.452535,6.349424
3047:1,IR57,InterRegio,GE→East,1183,46.459043,6.365484
3047:1,IR57,InterRegio,GE→East,1184,46.46555,6.381543
3047:1,IR57,InterRegio,GE→East,1185,46.472057,6.397602
3047:1,IR57,InterRegio,GE→East,1186,46.478565,6.413662
3047:1,IR57,InterRegio,GE→East,1187,46.485072,6.429721
3047:1,IR57,InterRegio,GE→East,1188,46.49158,6.44578
3047:1,IR57,InterRegio,GE→East,1189,46.498087,6.461839
3047:1,IR57,InterRegio,GE→East,1190,46.504595,6.477899
3047:1,IR57,InterRegio,GE→East,1191,46.511102,6.493958
3049:1,IR57,InterRegio,East→GE,1148,46.511102,6.493958
3049:1,IR57,InterRegio,East→GE,1149,46.504094,6.476663
3049:1,IR57,InterRegio,East→GE,1150,46.497086,6.459369
3049:1,IR57,InterRegio,East→GE,1151,46.490078,6.442074
3049:1,IR57,InterRegio,East→GE,1152,46.48307,6.42478
3049:1,IR57,InterRegio,East→GE,1153,46.476062,6.407485
3049:1,IR57,InterRegio,East→GE,1154,46.469054,6.39019
3049:1,IR57,InterRegio,East→GE,1155,46.462046,6.372896
3049:1,IR57,InterRegio,East→GE,1156,46.455038,6.355601
3049:1,IR57,InterRegio,East→GE,1157,46.44803,6.338306
3049:1,IR57,InterRegio,East→GE,1158,46.441022,6.321012
3049:1,IR57,InterRegio,East→GE,1159,46.434014,6.303717
3049:1,IR57,InterRegio,East→GE,1160,46.427006,6.286423
3049:1,IR57,InterRegio,East→GE,1161,46.419998,6.269128
3049:1,IR57,InterRegio,East→GE,1162,46.412884,6.262492
3049:1,IR57,InterRegio,East→GE,1163,46.40577,6.255857
3049:1,IR57,InterRegio,East→GE,1164,46.398657,6.249221
3049:1,IR57,InterRegio,East→GE,1165,46.391543,6.242586
3049:1,IR57,InterRegio,East→GE,1166,46.384429,6.23595
3049:1,IR57,InterRegio,East→GE,1167,46.384429,6.23595
3049:1,IR57,InterRegio,East→GE,1168,46.373541,6.230105
3049:1,IR57,InterRegio,East→GE,1169,46.362654,6.224261
3049:1,IR57,InterRegio,East→GE,1170,46.351766,6.218416
3049:1,IR57,InterRegio,East→GE,1171,46.340879,6.212571
3049:1,IR57,InterRegio,East→GE,1172,46.329991,6.206727
3049:1,IR57,InterRegio,East→GE,1173,46.319104,6.200882
3049:1,IR57,InterRegio,East→GE,1174,46.308216,6.195037
3049:1,IR57,InterRegio,East→GE,1175,46.297328,6.189192
3049:1,IR57,InterRegio,East→GE,1176,46.286441,6.183348
3049:1,IR57,InterRegio,East→GE,1177,46.275553,6.177503
3049:1,IR57,InterRegio,East→GE,1178,46.264666,6.171658
3049:1,IR57,InterRegio,East→GE,1179,46.253778,6.165814
3049:1,IR57,InterRegio,East→GE,1180,46.242891,6.159969
3049:1,IR57,InterRegio,East→GE,1181,46.232003,6.154124
3049:1,IR57,InterRegio,East→GE,1182,46.221116,6.14828
3049:1,IR57,InterRegio,East→GE,1183,46.210228,6.142435
3049:1,IR57,InterRegio,East→GE,1184,46.210228,6.142435
3049:1,IR57,InterRegio,East→GE,1185,46.210228,6.142435
3049:1,IR57,InterRegio,East→GE,1186,46.210228,6.142435
3049:1,IR57,InterRegio,East→GE,1187,46.210228,6.142435
3049:1,IR57,InterRegio,East→GE,1188,46.210228,6.142435
3049:1,IR57,InterRegio,East→GE,1189,46.213018,6.138627
3049:1,IR57,InterRegio,East→GE,1190,46.215808,6.134818
3049:1,IR57,InterRegio,East→GE,1191,46.218598,6.13101
3049:1,IR57,InterRegio,East→GE,1192,46.221388,6.127202
3049:1,IR57,InterRegio,East→GE,1193,46.224177,6.123394
3049:1,IR57,InterRegio,East→GE,1194,46.226967,6.119586
3049:1,IR57,InterRegio,East→GE,1195,46.229757,6.115777
3049:1,IR57,InterRegio,East→GE,1196,46.232547,6.111969
3050:7,IR95,InterRegio,East→GE,304,46.251462,7.000653
3050:7,IR95,InterRegio,East→GE,305,46.260804,6.99537
3050:7,IR95,InterRegio,East→GE,306,46.270146,6.990086
3050:7,IR95,InterRegio,East→GE,307,46.279488,6.984803
3050:7,IR95,InterRegio,East→GE,308,46.28883,6.97952
3050:7,IR95,InterRegio,East→GE,309,46.298172,6.974237
3050:7,IR95,InterRegio,East→GE,310,46.307514,6.968953
3050:7,IR95,InterRegio,East→GE,311,46.316856,6.96367
3050:7,IR95,InterRegio,East→GE,312,46.316856,6.96367
3050:7,IR95,InterRegio,East→GE,313,46.328759,6.958346
3050:7,IR95,InterRegio,East→GE,314,46.340662,6.953021
3050:7,IR95,InterRegio,East→GE,315,46.352565,6.947696
3050:7,IR95,InterRegio,East→GE,316,46.364468,6.942372
3050:7,IR95,InterRegio,East→GE,317,46.376372,6.937048
3050:7,IR95,InterRegio,East→GE,318,46.388275,6.931723
3050:7,IR95,InterRegio,East→GE,319,46.400178,6.926398
3050:7,IR95,InterRegio,East→GE,320,46.412081,6.921074
3050:7,IR95,InterRegio,East→GE,321,46.423984,6.91575
3050:7,IR95,InterRegio,East→GE,322,46.435887,6.910425
3050:7,IR95,InterRegio,East→GE,323,46.435887,6.910425
3050:7,IR95,InterRegio,East→GE,324,46.440406,6.899259
3050:7,IR95,InterRegio,East→GE,325,46.444925,6.888093
3050:7,IR95,InterRegio,East→GE,326,46.449444,6.876928
3050:7,IR95,InterRegio,East→GE,327,46.453964,6.865762
3050:7,IR95,InterRegio,East→GE,328,46.458483,6.854596
3050:7,IR95,InterRegio,East→GE,329,46.463002,6.84343
3050:7,IR95,InterRegio,East→GE,330,46.463002,6.84343
3050:7,IR95,InterRegio,East→GE,331,46.466364,6.830034
3050:7,IR95,InterRegio,East→GE,332,46.469726,6.816637
3050:7,IR95,InterRegio,East→GE,333,46.473088,6.803241
3050:7,IR95,InterRegio,East→GE,334,46.47645,6.789844
3050:7,IR95,InterRegio,East→GE,335,46.479812,6.776448
3050:7,IR95,InterRegio,East→GE,336,46.483174,6.763051
3050:7,IR95,InterRegio,East→GE,337,46.486536,6.749655
3050:7,IR95,InterRegio,East→GE,338,46.489898,6.736258
3050:7,IR95,InterRegio,East→GE,339,46.493261,6.722862
3050:7,IR95,InterRegio,East→GE,340,46.496623,6.709466
3050:7,IR95,InterRegio,East→GE,341,46.499985,6.696069
3050:7,IR95,InterRegio,East→GE,342,46.503347,6.682673
3050:7,IR95,InterRegio,East→GE,343,46.506709,6.669276
3050:7,IR95,InterRegio,East→GE,344,46.510071,6.65588
3050:7,IR95,InterRegio,East→GE,345,46.513433,6.642483
3050:7,IR95,InterRegio,East→GE,346,46.516795,6.629087
3050:7,IR95,InterRegio,East→GE,347,46.516795,6.629087
3050:7,IR95,InterRegio,East→GE,348,46.516795,6.629087
3050:7,IR95,InterRegio,East→GE,349,46.516795,6.629087
3050:7,IR95,InterRegio,East→GE,350,46.52017,6.620726
3050:7,IR95,InterRegio,East→GE,351,46.523545,6.612365
3050:7,IR95,InterRegio,East→GE,352,46.52692,6.604004
3050:7,IR95,InterRegio,East→GE,353,46.530296,6.595642
3050:7,IR95,InterRegio,East→GE,354,46.533671,6.587281
3050:7,IR95,InterRegio,East→GE,355,46.537046,6.57892
3050:7,IR95,InterRegio,East→GE,356,46.537046,6.57892
3050:7,IR95,InterRegio,East→GE,357,46.53334,6.566783
3050:7,IR95,InterRegio,East→GE,358,46.529633,6.554645
3050:7,IR95,InterRegio,East→GE,359,46.525927,6.542508
3050:7,IR95,InterRegio,East→GE,360,46.522221,6.53037
3050:7,IR95,InterRegio,East→GE,361,46.518515,6.518233
3050:7,IR95,InterRegio,East→GE,362,46.514808,6.506095
3050:7,IR95,InterRegio,East→GE,363,46.511102,6.493958
3050:7,IR95,InterRegio,East→GE,364,46.511102,6.493958
3050:7,IR95,InterRegio,East→GE,365,46.502657,6.476757
3050:7,IR95,InterRegio,East→GE,366,46.494212,6.459557
3050:7,IR95,InterRegio,East→GE,367,46.485767,6.442356
3050:7,IR95,InterRegio,East→GE,368,46.477323,6.425156
3050:7,IR95,InterRegio,East→GE,369,46.468878,6.407955
3050:7,IR95,InterRegio,East→GE,370,46.460433,6.390755
3050:7,IR95,InterRegio,East→GE,371,46.451988,6.373554
3050:7,IR95,InterRegio,East→GE,372,46.443543,6.356354
3050:7,IR95,InterRegio,East→GE,373,46.435098,6.339153
3050:7,IR95,InterRegio,East→GE,374,46.426653,6.321953
3050:7,IR95,InterRegio,East→GE,375,46.418208,6.304752
3050:7,IR95,InterRegio,East→GE,376,46.409764,6.287552
3050:7,IR95,InterRegio,East→GE,377,46.401319,6.270351
3050:7,IR95,InterRegio,East→GE,378,46.392874,6.253151
3050:7,IR95,InterRegio,East→GE,379,46.384429,6.23595
3050:7,IR95,InterRegio,East→GE,380,46.384429,6.23595
3050:7,IR95,InterRegio,East→GE,381,46.372816,6.229716
3050:7,IR95,InterRegio,East→GE,382,46.361202,6.223481
3050:7,IR95,InterRegio,East→GE,383,46.349589,6.217247
3050:7,IR95,InterRegio,East→GE,384,46.337975,6.211013
3050:7,IR95,InterRegio,East→GE,385,46.326362,6.204778
3050:7,IR95,InterRegio,East→GE,386,46.314749,6.198544
3050:7,IR95,InterRegio,East→GE,387,46.303135,6.19231
3050:7,IR95,InterRegio,East→GE,388,46.291522,6.186075
3050:7,IR95,InterRegio,East→GE,389,46.279908,6.179841
3050:7,IR95,InterRegio,East→GE,390,46.268295,6.173607
3050:7,IR95,InterRegio,East→GE,391,46.256682,6.167372
3050:7,IR95,InterRegio,East→GE,392,46.245068,6.161138
3050:7,IR95,InterRegio,East→GE,393,46.233455,6.154904
3050:7,IR95,InterRegio,East→GE,394,46.221841,6.148669
3050:7,IR95,InterRegio,East→GE,395,46.210228,6.142435
3050:7,IR95,InterRegio,East→GE,396,46.210228,6.142435
3050:7,IR95,InterRegio,East→GE,397,46.210228,6.142435
3050:7,IR95,InterRegio,East→GE,398,46.210228,6.142435
3050:7,IR95,InterRegio,East→GE,399,46.213416,6.138083
3050:7,IR95,InterRegio,East→GE,400,46.216605,6.13373
3050:7,IR95,InterRegio,East→GE,401,46.219793,6.129378
3050:7,IR95,InterRegio,East→GE,402,46.222982,6.125026
3050:7,IR95,InterRegio,East→GE,403,46.22617,6.120674
3050:7,IR95,InterRegio,East→GE,404,46.229359,6.116321
3050:7,IR95,InterRegio,East→GE,405,46.232547,6.111969
3056:2,IR95,InterRegio,East→GE,364,46.251462,7.000653
3056:2,IR95,InterRegio,East→GE,365,46.260804,6.99537
3056:2,IR95,InterRegio,East→GE,366,46.270146,6.990086
3056:2,IR95,InterRegio,East→GE,367,46.279488,6.984803
3056:2,IR95,InterRegio,East→GE,368,46.28883,6.97952
3056:2,IR95,InterRegio,East→GE,369,46.298172,6.974237
3056:2,IR95,InterRegio,East→GE,370,46.307514,6.968953
3056:2,IR95,InterRegio,East→GE,371,46.316856,6.96367
3056:2,IR95,InterRegio,East→GE,372,46.316856,6.96367
3056:2,IR95,InterRegio,East→GE,373,46.328759,6.958346
3056:2,IR95,InterRegio,East→GE,374,46.340662,6.953021
3056:2,IR95,InterRegio,East→GE,375,46.352565,6.947696
3056:2,IR95,InterRegio,East→GE,376,46.364468,6.942372
3056:2,IR95,InterRegio,East→GE,377,46.376372,6.937048
3056:2,IR95,InterRegio,East→GE,378,46.388275,6.931723
3056:2,IR95,InterRegio,East→GE,379,46.400178,6.926398
3056:2,IR95,InterRegio,East→GE,380,46.412081,6.921074
3056:2,IR95,InterRegio,East→GE,381,46.423984,6.91575
3056:2,IR95,InterRegio,East→GE,382,46.435887,6.910425
3056:2,IR95,InterRegio,East→GE,383,46.435887,6.910425
3056:2,IR95,InterRegio,East→GE,384,46.440406,6.899259
3056:2,IR95,InterRegio,East→GE,385,46.444925,6.888093
3056:2,IR95,InterRegio,East→GE,386,46.449444,6.876928
3056:2,IR95,InterRegio,East→GE,387,46.453964,6.865762
3056:2,IR95,InterRegio,East→GE,388,46.458483,6.854596
3056:2,IR95,InterRegio,East→GE,389,46.463002,6.84343
3056:2,IR95,InterRegio,East→GE,390,46.463002,6.84343
3056:2,IR95,InterRegio,East→GE,391,46.466364,6.830034
3056:2,IR95,InterRegio,East→GE,392,46.469726,6.816637
3056:2,IR95,InterRegio,East→GE,393,46.473088,6.803241
3056:2,IR95,InterRegio,East→GE,394,46.47645,6.789844
3056:2,IR95,InterRegio,East→GE,395,46.479812,6.776448
3056:2,IR95,InterRegio,East→GE,396,46.483174,6.763051
3056:2,IR95,InterRegio,East→GE,397,46.486536,6.749655
3056:2,IR95,InterRegio,East→GE,398,46.489898,6.736258
3056:2,IR95,InterRegio,East→GE,399,46.493261,6.722862
3056:2,IR95,InterRegio,East→GE,400,46.496623,6.709466
3056:2,IR95,InterRegio,East→GE,401,46.499985,6.696069
3056:2,IR95,InterRegio,East→GE,402,46.503347,6.682673
3056:2,IR95,InterRegio,East→GE,403,46.506709,6.669276
3056:2,IR95,InterRegio,East→GE,404,46.510071,6.65588
3056:2,IR95,InterRegio,East→GE,405,46.513433,6.642483
3056:2,IR95,InterRegio,East→GE,406,46.516795,6.629087
3056:2,IR95,InterRegio,East→GE,407,46.516795,6.629087
3056:2,IR95,InterRegio,East→GE,408,46.516795,6.629087
3056:2,IR95,InterRegio,East→GE,409,46.516795,6.629087
3056:2,IR95,InterRegio,East→GE,410,46.52017,6.620726
3056:2,IR95,InterRegio,East→GE,411,46.523545,6.612365
3056:2,IR95,InterRegio,East→GE,412,46.52692,6.604004
3056:2,IR95,InterRegio,East→GE,413,46.530296,6.595642
3056:2,IR95,InterRegio,East→GE,414,46.533671,6.587281
3056:2,IR95,InterRegio,East→GE,415,46.537046,6.57892
3056:2,IR95,InterRegio,East→GE,416,46.537046,6.57892
3056:2,IR95,InterRegio,East→GE,417,46.53334,6.566783
3056:2,IR95,InterRegio,East→GE,418,46.529633,6.554645
3056:2,IR95,InterRegio,East→GE,419,46.525927,6.542508
3056:2,IR95,InterRegio,East→GE,420,46.522221,6.53037
3056:2,IR95,InterRegio,East→GE,421,46.518515,6.518233
3056:2,IR95,InterRegio,East→GE,422,46.514808,6.506095
3056:2,IR95,InterRegio,East→GE,423,46.511102,6.493958
3056:2,IR95,InterRegio,East→GE,424,46.511102,6.493958
3056:2,IR95,InterRegio,East→GE,425,46.502657,6.476757
3056:2,IR95,InterRegio,East→GE,426,46.494212,6.459557
3056:2,IR95,InterRegio,East→GE,427,46.485767,6.442356
3056:2,IR95,InterRegio,East→GE,428,46.477323,6.425156
3056:2,IR95,InterRegio,East→GE,429,46.468878,6.407955
3056:2,IR95,InterRegio,East→GE,430,46.460433,6.390755
3056:2,IR95,InterRegio,East→GE,431,46.451988,6.373554
3056:2,IR95,InterRegio,East→GE,432,46.443543,6.356354
3056:2,IR95,InterRegio,East→GE,433,46.435098,6.339153
3056:2,IR95,InterRegio,East→GE,434,46.426653,6.321953
3056:2,IR95,InterRegio,East→GE,435,46.418208,6.304752
3056:2,IR95,InterRegio,East→GE,436,46.409764,6.287552
3056:2,IR95,InterRegio,East→GE,437,46.401319,6.270351
3056:2,IR95,InterRegio,East→GE,438,46.392874,6.253151
3056:2,IR95,InterRegio,East→GE,439,46.384429,6.23595
3056:2,IR95,InterRegio,East→GE,440,46.384429,6.23595
3056:2,IR95,InterRegio,East→GE,441,46.372816,6.229716
3056:2,IR95,InterRegio,East→GE,442,46.361202,6.223481
3056:2,IR95,InterRegio,East→GE,443,46.349589,6.217247
3056:2,IR95,InterRegio,East→GE,444,46.337975,6.211013
3056:2,IR95,InterRegio,East→GE,445,46.326362,6.204778
3056:2,IR95,InterRegio,East→GE,446,46.314749,6.198544
3056:2,IR95,InterRegio,East→GE,447,46.303135,6.19231
3056:2,IR95,InterRegio,East→GE,448,46.291522,6.186075
3056:2,IR95,InterRegio,East→GE,449,46.279908,6.179841
3056:2,IR95,InterRegio,East→GE,450,46.268295,6.173607
3056:2,IR95,InterRegio,East→GE,451,46.256682,6.167372
3056:2,IR95,InterRegio,East→GE,452,46.245068,6.161138
3056:2,IR95,InterRegio,East→GE,453,46.233455,6.154904
3056:2,IR95,InterRegio,East→GE,454,46.221841,6.148669
3056:2,IR95,InterRegio,East→GE,455,46.210228,6.142435
3056:2,IR95,InterRegio,East→GE,456,46.210228,6.142435
3056:2,IR95,InterRegio,East→GE,457,46.210228,6.142435
3056:2,IR95,InterRegio,East→GE,458,46.210228,6.142435
3056:2,IR95,InterRegio,East→GE,459,46.213416,6.138083
3056:2,IR95,InterRegio,East→GE,460,46.216605,6.13373
3056:2,IR95,InterRegio,East→GE,461,46.219793,6.129378
3056:2,IR95,InterRegio,East→GE,462,46.222982,6.125026
3056:2,IR95,InterRegio,East→GE,463,46.22617,6.120674
3056:2,IR95,InterRegio,East→GE,464,46.229359,6.116321
3056:2,IR95,InterRegio,East→GE,465,46.232547,6.111969
3061:13,IR95,InterRegio,GE→East,304,46.516795,6.629087
3061:13,IR95,InterRegio,GE→East,305,46.512953,6.644397
3061:13,IR95,InterRegio,GE→East,306,46.50911,6.659707
3061:13,IR95,InterRegio,GE→East,307,46.505268,6.675018
3061:13,IR95,InterRegio,GE→East,308,46.501426,6.690328
3061:13,IR95,InterRegio,GE→East,309,46.497583,6.705638
3061:13,IR95,InterRegio,GE→East,310,46.493741,6.720948
3061:13,IR95,InterRegio,GE→East,311,46.489898,6.736258
3061:13,IR95,InterRegio,GE→East,312,46.486056,6.751569
3061:13,IR95,InterRegio,GE→East,313,46.482214,6.766879
3061:13,IR95,InterRegio,GE→East,314,46.478371,6.782189
3061:13,IR95,InterRegio,GE→East,315,46.474529,6.797499
3061:13,IR95,InterRegio,GE→East,316,46.470687,6.81281
3061:13,IR95,InterRegio,GE→East,317,46.466844,6.82812
3061:13,IR95,InterRegio,GE→East,318,46.463002,6.84343
3061:13,IR95,InterRegio,GE→East,319,46.463002,6.84343
3061:13,IR95,InterRegio,GE→East,320,46.458483,6.854596
3061:13,IR95,InterRegio,GE→East,321,46.453964,6.865762
3061:13,IR95,InterRegio,GE→East,322,46.449444,6.876928
3061:13,IR95,InterRegio,GE→East,323,46.444925,6.888093
3061:13,IR95,InterRegio,GE→East,324,46.440406,6.899259
3061:13,IR95,InterRegio,GE→East,325,46.435887,6.910425
3061:13,IR95,InterRegio,GE→East,326,46.435887,6.910425
3061:13,IR95,InterRegio,GE→East,327,46.426731,6.914521
3061:13,IR95,InterRegio,GE→East,328,46.417575,6.918617
3061:13,IR95,InterRegio,GE→East,329,46.408418,6.922712
3061:13,IR95,InterRegio,GE→East,330,46.399262,6.926808
3061:13,IR95,InterRegio,GE→East,331,46.390106,6.930904
3061:13,IR95,InterRegio,GE→East,332,46.38095,6.935
3061:13,IR95,InterRegio,GE→East,333,46.371793,6.939095
3061:13,IR95,InterRegio,GE→East,334,46.362637,6.943191
3061:13,IR95,InterRegio,GE→East,335,46.353481,6.947287
3061:13,IR95,InterRegio,GE→East,336,46.344325,6.951383
3061:13,IR95,InterRegio,GE→East,337,46.335168,6.955478
3061:13,IR95,InterRegio,GE→East,338,46.326012,6.959574
3061:13,IR95,InterRegio,GE→East,339,46.316856,6.96367
3061:13,IR95,InterRegio,GE→East,340,46.316856,6.96367
3061:13,IR95,InterRegio,GE→East,341,46.316856,6.96367
3061:13,IR95,InterRegio,GE→East,342,46.305957,6.969834
3061:13,IR95,InterRegio,GE→East,343,46.295058,6.975998
3061:13,IR95,InterRegio,GE→East,344,46.284159,6.982162
3061:13,IR95,InterRegio,GE→East,345,46.27326,6.988325
3061:13,IR95,InterRegio,GE→East,346,46.262361,6.994489
3061:13,IR95,InterRegio,GE→East,347,46.251462,7.000653
3063:7,IR95,InterRegio,East→GE,432,46.316856,6.96367
3063:7,IR95,InterRegio,East→GE,433,46.328759,6.958346
3063:7,IR95,InterRegio,East→GE,434,46.340662,6.953021
3063:7,IR95,InterRegio,East→GE,435,46.352565,6.947696
3063:7,IR95,InterRegio,East→GE,436,46.364468,6.942372
3063:7,IR95,InterRegio,East→GE,437,46.376372,6.937048
3063:7,IR95,InterRegio,East→GE,438,46.388275,6.931723
3063:7,IR95,InterRegio,East→GE,439,46.400178,6.926398
3063:7,IR95,InterRegio,East→GE,440,46.412081,6.921074
3063:7,IR95,InterRegio,East→GE,441,46.423984,6.91575
3063:7,IR95,InterRegio,East→GE,442,46.435887,6.910425
3063:7,IR95,InterRegio,East→GE,443,46.435887,6.910425
3063:7,IR95,InterRegio,East→GE,444,46.440406,6.899259
3063:7,IR95,InterRegio,East→GE,445,46.444925,6.888093
3063:7,IR95,InterRegio,East→GE,446,46.449444,6.876928
3063:7,IR95,InterRegio,East→GE,447,46.453964,6.865762
3063:7,IR95,InterRegio,East→GE,448,46.458483,6.854596
3063:7,IR95,InterRegio,East→GE,449,46.463002,6.84343
3063:7,IR95,InterRegio,East→GE,450,46.463002,6.84343
3063:7,IR95,InterRegio,East→GE,451,46.466364,6.830034
3063:7,IR95,InterRegio,East→GE,452,46.469726,6.816637
3063:7,IR95,InterRegio,East→GE,453,46.473088,6.803241
3063:7,IR95,InterRegio,East→GE,454,46.47645,6.789844
3063:7,IR95,InterRegio,East→GE,455,46.479812,6.776448
3063:7,IR95,InterRegio,East→GE,456,46.483174,6.763051
3063:7,IR95,InterRegio,East→GE,457,46.486536,6.749655
3063:7,IR95,InterRegio,East→GE,458,46.489898,6.736258
3063:7,IR95,InterRegio,East→GE,459,46.493261,6.722862
3063:7,IR95,InterRegio,East→GE,460,46.496623,6.709466
3063:7,IR95,InterRegio,East→GE,461,46.499985,6.696069
3063:7,IR95,InterRegio,East→GE,462,46.503347,6.682673
3063:7,IR95,InterRegio,East→GE,463,46.506709,6.669276
3063:7,IR95,InterRegio,East→GE,464,46.510071,6.65588
3063:7,IR95,InterRegio,East→GE,465,46.513433,6.642483
3063:7,IR95,InterRegio,East→GE,466,46.516795,6.629087
3063:7,IR95,InterRegio,East→GE,467,46.516795,6.629087
3063:7,IR95,InterRegio,East→GE,468,46.516795,6.629087
3063:7,IR95,InterRegio,East→GE,469,46.516795,6.629087
3063:7,IR95,InterRegio,East→GE,470,46.52017,6.620726
3063:7,IR95,InterRegio,East→GE,471,46.523545,6.612365
3063:7,IR95,InterRegio,East→GE,472,46.52692,6.604004
3063:7,IR95,InterRegio,East→GE,473,46.530296,6.595642
3063:7,IR95,InterRegio,East→GE,474,46.533671,6.587281
3063:7,IR95,InterRegio,East→GE,475,46.537046,6.57892
3063:7,IR95,InterRegio,East→GE,476,46.537046,6.57892
3063:7,IR95,InterRegio,East→GE,477,46.53334,6.566783
3063:7,IR95,InterRegio,East→GE,478,46.529633,6.554645
3063:7,IR95,InterRegio,East→GE,479,46.525927,6.542508
3063:7,IR95,InterRegio,East→GE,480,46.522221,6.53037
3063:7,IR95,InterRegio,East→GE,481,46.518515,6.518233
3063:7,IR95,InterRegio,East→GE,482,46.514808,6.506095
3063:7,IR95,InterRegio,East→GE,483,46.511102,6.493958
3063:7,IR95,InterRegio,East→GE,484,46.511102,6.493958
3063:7,IR95,InterRegio,East→GE,485,46.502657,6.476757
3063:7,IR95,InterRegio,East→GE,486,46.494212,6.459557
3063:7,IR95,InterRegio,East→GE,487,46.485767,6.442356
3063:7,IR95,InterRegio,East→GE,488,46.477323,6.425156
3063:7,IR95,InterRegio,East→GE,489,46.468878,6.407955
3063:7,IR95,InterRegio,East→GE,490,46.460433,6.390755
3063:7,IR95,InterRegio,East→GE,491,46.451988,6.373554
3063:7,IR95,InterRegio,East→GE,492,46.443543,6.356354
3063:7,IR95,InterRegio,East→GE,493,46.435098,6.339153
3063:7,IR95,InterRegio,East→GE,494,46.426653,6.321953
3063:7,IR95,InterRegio,East→GE,495,46.418208,6.304752
3063:7,IR95,InterRegio,East→GE,496,46.409764,6.287552
3063:7,IR95,InterRegio,East→GE,497,46.401319,6.270351
3063:7,IR95,InterRegio,East→GE,498,46.392874,6.253151
3063:7,IR95,InterRegio,East→GE,499,46.384429,6.23595
3063:7,IR95,InterRegio,East→GE,500,46.384429,6.23595
3063:7,IR95,InterRegio,East→GE,501,46.372816,6.229716
3063:7,IR95,InterRegio,East→GE,502,46.361202,6.223481
3063:7,IR95,InterRegio,East→GE,503,46.349589,6.217247
3063:7,IR95,InterRegio,East→GE,504,46.337975,6.211013
3063:7,IR95,InterRegio,East→GE,505,46.326362,6.204778
3063:7,IR95,InterRegio,East→GE,506,46.314749,6.198544
3063:7,IR95,InterRegio,East→GE,507,46.303135,6.19231
3063:7,IR95,InterRegio,East→GE,508,46.291522,6.186075
3063:7,IR95,InterRegio,East→GE,509,46.279908,6.179841
3063:7,IR95,InterRegio,East→GE,510,46.268295,6.173607
3063:7,IR95,InterRegio,East→GE,511,46.256682,6.167372
3063:7,IR95,InterRegio,East→GE,512,46.245068,6.161138
3063:7,IR95,InterRegio,East→GE,513,46.233455,6.154904
3063:7,IR95,InterRegio,East→GE,514,46.221841,6.148669
3063:7,IR95,InterRegio,East→GE,515,46.210228,6.142435
3063:7,IR95,InterRegio,East→GE,516,46.210228,6.142435
3063:7,IR95,InterRegio,East→GE,517,46.210228,6.142435
3063:7,IR95,InterRegio,East→GE,518,46.210228,6.142435
3063:7,IR95,InterRegio,East→GE,519,46.213416,6.138083
3063:7,IR95,InterRegio,East→GE,520,46.216605,6.13373
3063:7,IR95,InterRegio,East→GE,521,46.219793,6.129378
3063:7,IR95,InterRegio,East→GE,522,46.222982,6.125026
3063:7,IR95,InterRegio,East→GE,523,46.22617,6.120674
3063:7,IR95,InterRegio,East→GE,524,46.229359,6.116321
3063:7,IR95,InterRegio,East→GE,525,46.232547,6.111969
3069:12,IR95,InterRegio,GE→East,314,46.232547,6.111969
3069:12,IR95,InterRegio,GE→East,315,46.229359,6.116321
3069:12,IR95,InterRegio,GE→East,316,46.22617,6.120674
3069:12,IR95,InterRegio,GE→East,317,46.222982,6.125026
3069:12,IR95,InterRegio,GE→East,318,46.219793,6.129378
3069:12,IR95,InterRegio,GE→East,319,46.216605,6.13373
3069:12,IR95,InterRegio,GE→East,320,46.213416,6.138083
3069:12,IR95,InterRegio,GE→East,321,46.210228,6.142435
3069:12,IR95,InterRegio,GE→East,322,46.210228,6.142435
3069:12,IR95,InterRegio,GE→East,323,46.210228,6.142435
3069:12,IR95,InterRegio,GE→East,324,46.221841,6.148669
3069:12,IR95,InterRegio,GE→East,325,46.233455,6.154904
